视频类型,关联BV号,text,id,播放量,弹幕数,评论数,收藏数,投币数,分享数,点赞数,点踩数,子分区ID,UP主.x,UP主ID,视频链接,抓取小时,抓取时间,稿件发布时间,UP主.y,UP主ID.y,official_role,official_title,official_desc,official_type,if_state,mid,name,sex,data_follower,archive_count,like_num,condition
相关视频,BV1Hk2UYaEDy,导弹 台湾 蔡 英文 二把手 当场 愣 十多,BV1734y187TR,4459786,3946,1572,4547,739,2679,97570,0,热点,央视网,222103174.0,https://www.bilibili.com/video/BV1734y187TR/,197,2024-10-12 22:53,2022-03-11 01:32:40,央视网,222103174.0,5.0,央视网官方账号,,1.0,1,222103174.0,央视网,保密,4424576,23056,180973571,单个自制视频总播放数>=100万
相关视频,BV1yf421q7gz,火遍 全世界 巴黎 奥运 薰衣草 紫 主播 三农,BV1Xf421q7Pd,237537,463,460,780,473,210,28935,0,综合,央视农业,1343321779.0,https://www.bilibili.com/video/BV1Xf421q7Pd/,481,2024-08-09 16:53,2024-08-08 14:07:18,央视农业,1343321779.0,5.0,CCTV-17农业农村频道新闻部官方账号,,1.0,1,1343321779.0,央视农业,保密,2764441,1244,73329829,单个自制视频总播放数>=100万
热门视频,,起猛 俩 外国人 巴黎 中文 聊天,BV1cT421r7EN,269316,724,609,1840,990,1816,18973,0,竞技体育,央视新闻,456664753.0,https://www.bilibili.com/video/BV1cT421r7EN/,202,2024-07-29 01:53,2024-07-29 03:15:43,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19538939,7435,351374038,单个自制视频总播放数>=100万
热门视频,,第六 金 莎头 组合 王楚钦 孙颖莎 击败 神秘 之师 朝鲜 组合 夺冠,BV1bE4m1d7sV,378670,714,2134,1292,1884,858,29345,0,热点,新华社,473837611.0,https://www.bilibili.com/video/BV1bE4m1d7sV/,233,2024-07-30 08:53,2024-07-30 13:37:52,新华社,473837611.0,5.0,新华社官方账号,,1.0,1,473837611.0,新华社,保密,16689285,5404,213681222,
相关视频,BV1ey411e7qy,对话 日本 导演 竹内 亮越 真实 越好 理想 手机,BV1aS421d7dA,63889,150,404,287,192,50,4641,0,日常,观察者网,10330740.0,https://www.bilibili.com/video/BV1aS421d7dA/,83,2024-07-24 02:53,2024-07-01 04:34:17,观察者网,10330740.0,5.0,观察者网 官方账号,,1.0,1,10330740.0,观察者网,保密,7380447,18013,448282665,单个自制视频总播放数>=100万
相关视频,BV1pU411S7YN,荒谬 奶茶 鲁迅 形象 配 轻佻 广告词 引 众议,BV1Di42117td,263758,271,1205,755,197,640,9543,0,热点,央视网快看,451320374.0,https://www.bilibili.com/video/BV1Di42117td/,220,2024-07-29 19:53,2024-04-29 08:00:02,央视网快看,451320374.0,5.0,央视网新闻频道官方账号,,1.0,1,451320374.0,央视网快看,保密,1792020,7783,65688189,
相关视频,BV1GfywY7EmU,中国队 零 失误 裁判 意外 低分 日本 当晚 连串 雷击 变电站 起火,BV1p64y167Ta,2315501,15109,8474,12639,6437,16180,219774,0,环球,北方国际观察,703209803.0,https://www.bilibili.com/video/BV1p64y167Ta/,299,2024-10-17 04:53,2021-07-29 04:03:21,北方国际观察,703209803.0,5.0,北方国际观察官方账号,,1.0,1,703209803.0,北方国际观察,男,75181,1863,5388442,
相关视频,BV1sA28YjEKR,中国 肝脏 外科 父 吴孟超 朗读 念 名字,BV12N411Z7yZ,18454,56,55,268,324,107,4427,0,社会,央视网,222103174.0,https://www.bilibili.com/video/BV12N411Z7yZ/,181,2024-10-12 06:53,2021-05-24 05:02:36,央视网,222103174.0,5.0,央视网官方账号,,1.0,1,222103174.0,央视网,保密,4424576,23056,180973571,单个自制视频总播放数>=100万
相关视频,BV149yAYzEHa,国足 赢,BV1av2oYuEEn,198236,211,1457,571,273,907,9199,0,足球,央视频,433587902.0,https://www.bilibili.com/video/BV1av2oYuEEn/,298,2024-10-17 03:53,2024-10-15 14:39:53,央视频,433587902.0,5.0,央视频官方账号,,1.0,1,433587902.0,央视频,保密,3409472,8343,60984318,单个自制视频总播放数>=100万
相关视频,BV1KE4m1d7tx,撒 贝宁 这招 太 厉害 教 院士 需要 大学,BV1Zi4y1P7aY,465285,28,223,642,80,107,8854,0,综合,央视网,222103174.0,https://www.bilibili.com/video/BV1Zi4y1P7aY/,117,2024-07-25 12:53,2021-03-23 03:54:57,央视网,222103174.0,5.0,央视网官方账号,,1.0,1,222103174.0,央视网,保密,4421260,23041,180721583,单个自制视频总播放数>=100万
相关视频,BV1WS421Q7Co,采访 之后 董倩 理解 全红婵 陈芋汐,BV1Bz421i774,218884,390,516,2248,2276,543,37048,0,综合,央视新闻,456664753.0,https://www.bilibili.com/video/BV1Bz421i774/,787,2024-08-22 10:53,2024-08-22 02:36:23,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19550189,7442,351768520,单个自制视频总播放数>=100万
相关视频,BV1T7m5YyEN6,突发 以军 遭到 血腥 重创,BV1b8mVY2EfJ,130647,252,470,148,36,60,6736,0,热点,环球时报,10303206.0,https://www.bilibili.com/video/BV1b8mVY2EfJ/,240,2024-10-14 17:53,2024-10-14 03:28:57,环球时报,10303206.0,5.0,环球时报官方账号,,1.0,1,10303206.0,环球时报,保密,1860636,8476,33943955,所有自制视频总播放数>=100万
相关视频,BV1Dw4m1r7KD,安好 无恙 总台 主持人 歌声 盼 一线 抗疫 工作者 凯旋,BV1T741147yh,753340,14183,2040,21625,47252,7766,75692,0,原创音乐,央视新闻,456664753.0,https://www.bilibili.com/video/BV1T741147yh/,697,2024-08-18 16:53,2020-02-09 13:39:58,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19550189,7442,351768520,单个自制视频总播放数>=100万
相关视频,BV16TmVYaExj,海空 卫士 王伟 生前 创作 歌曲,BV1Zp4y1b7DU,18215,21,61,169,267,35,4105,0,热点,央视频,433587902.0,https://www.bilibili.com/video/BV1Zp4y1b7DU/,234,2024-10-14 11:53,2021-04-01 05:14:35,央视频,433587902.0,5.0,央视频官方账号,,1.0,1,433587902.0,央视频,保密,3409472,8343,60984318,单个自制视频总播放数>=100万
相关视频,BV164421Z7Fg,哈里斯 受访 频频 大笑 特朗普 吐槽 问题,BV1gy4y187og,862912,3241,1448,2026,173,1199,23687,0,环球,观察者网,10330740.0,https://www.bilibili.com/video/BV1gy4y187og/,55,2024-07-22 22:53,2020-10-27 07:55:40,观察者网,10330740.0,5.0,观察者网 官方账号,,1.0,1,10330740.0,观察者网,保密,7380447,18013,448282665,单个自制视频总播放数>=100万
相关视频,BV1jJxae6EuM,祝福 祖国 天安门广场 国庆 升国旗 仪式,BV173x8eMEqh,113805,2013,764,2048,2787,1660,20126,0,热点,新华社,473837611.0,https://www.bilibili.com/video/BV173x8eMEqh/,1695,2024-09-29 06:53,2024-09-30 22:37:13,新华社,473837611.0,5.0,新华社官方账号,,1.0,1,473837611.0,新华社,保密,16701611,5412,211674683,
相关视频,BV1vS2vYJEZk,韩国 女主播 印度 街头 直播 骚扰 名 涉事 被捕,BV1CM41167zu,1844566,704,1201,2113,135,639,43455,0,环球,观察者网,10330740.0,https://www.bilibili.com/video/BV1CM41167zu/,227,2024-10-14 04:53,2022-12-02 02:55:12,观察者网,10330740.0,5.0,观察者网 官方账号,,1.0,1,10330740.0,观察者网,保密,7379254,18033,455949955,单个自制视频总播放数>=100万
相关视频,BV1fv2JYCEwy,卖瓜 大爷 误上 高架桥 遇车 爆胎 无助 铁骑 民警,BV1mW421X7Q6,103490,12,88,167,206,5,15145,0,社会,河南民生频道,403207842.0,https://www.bilibili.com/video/BV1mW421X7Q6/,113,2024-10-09 10:53,2024-07-26 08:44:44,河南民生频道,403207842.0,5.0,河南广播电视台民生频道《大参考》栏目官方账号,,1.0,1,403207842.0,河南民生频道,保密,196197,2182,6288055,单个自制视频总播放数>=100万
相关视频,BV1ci421a7oF,倪夏莲 止步 乒乓球 女单 强 退场 观众 起立 鼓掌 倪夏莲 感动 落泪,BV12M4m1y7Zq,219554,54,416,600,324,201,22368,0,环球,环球网,483787858.0,https://www.bilibili.com/video/BV12M4m1y7Zq/,270,2024-07-31 21:53,2024-07-31 13:55:48,环球网,483787858.0,5.0,环球网官方账号,,1.0,1,483787858.0,环球网,保密,1421269,30048,210348227,单个自制视频总播放数>=100万
相关视频,BV14T42167Rw,巴黎 奥运会 开幕 当天 一名 教练 巴黎 奥运村 不幸 离世 终年,BV1Ai421a7Zg,136164,45,186,145,8,67,6508,0,综合,环球网,483787858.0,https://www.bilibili.com/video/BV1Ai421a7Zg/,184,2024-07-28 07:53,2024-07-28 01:49:06,环球网,483787858.0,5.0,环球网官方账号,,1.0,1,483787858.0,环球网,保密,1421269,30048,210348227,单个自制视频总播放数>=100万
相关视频,BV1tUycYNEdg,受贿 超亿 贪腐 长达 辽宁省 公安厅 三任 厅长 前腐 后继,BV1m94y1M7bc,1543373,13671,1965,11684,7840,20206,65740,0,综合,央视新闻,456664753.0,https://www.bilibili.com/video/BV1m94y1M7bc/,311,2024-10-17 16:53,2024-01-07 02:44:11,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19557420,7446,351921617,单个自制视频总播放数>=100万
热门视频,,幽灵 外卖 热销 店铺,BV1vT421z7BX,311288,375,1323,1661,854,715,20147,0,科学科普,中国食品报融媒体,439478093.0,https://www.bilibili.com/video/BV1vT421z7BX/,966,2024-08-29 21:53,2024-08-30 09:31:51,中国食品报融媒体,439478093.0,5.0,中国食品报融媒体官方帐号,,1.0,1,439478093.0,中国食品报融媒体,保密,3805502,445,52587388,单个自制视频总播放数>=100万
相关视频,BV1UuxKeHE1V,年龄 仅岁 遗骨 鉴定 还原 烈士 战斗 场景,BV11M4m1y7QD,150776,560,265,1712,2767,337,25508,0,热点,央视新闻,456664753.0,https://www.bilibili.com/video/BV11M4m1y7QD/,1710,2024-09-29 21:53,2024-08-15 02:03:34,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19554364,7443,351841688,单个自制视频总播放数>=100万
相关视频,BV1arxbeZE6E,疫情 全 回顾 沧海横流 方显 英雄本色,BV1mA411873K,28054,127,133,521,534,249,6533,0,热点,央视频,433587902.0,https://www.bilibili.com/video/BV1mA411873K/,1694,2024-09-29 05:53,2020-04-04 10:09:51,央视频,433587902.0,5.0,央视频官方账号,,1.0,1,433587902.0,央视频,保密,3408954,8334,60954264,单个自制视频总播放数>=100万
相关视频,BV1FKsYeLEsN,日本 护卫舰 侵闯 中国 领海 日方 承认 犯下 严重错误,BV1Xtsqe1EYJ,407277,632,2379,1572,416,2938,30693,0,综合,央视网,222103174.0,https://www.bilibili.com/video/BV1Xtsqe1EYJ/,1571,2024-09-24 02:53,2024-09-25 01:29:10,央视网,222103174.0,5.0,央视网官方账号,,1.0,1,222103174.0,央视网,保密,4424576,23056,180973571,单个自制视频总播放数>=100万
相关视频,BV1ci421a7oF,伊朗 最高 领袖 哈梅内伊 发声 哈尼亚 死 伊朗 领土 复仇 伊朗 责任,BV1Yz421B7iB,287138,328,1730,499,74,569,15524,0,热点,环球网,483787858.0,https://www.bilibili.com/video/BV1Yz421B7iB/,270,2024-07-31 21:53,2024-07-31 09:10:47,环球网,483787858.0,5.0,环球网官方账号,,1.0,1,483787858.0,环球网,保密,1421269,30048,210348227,单个自制视频总播放数>=100万
相关视频,BV1k52oYXEkk,农业 科普 蛙 蛙 养殖 防 逃逸 防病 要点 主播 三农,BV1XDmjYfEL5,358679,3061,4084,11305,32516,15436,79138,0,综合,央视农业,1343321779.0,https://www.bilibili.com/video/BV1XDmjYfEL5/,264,2024-10-15 17:53,2024-10-14 12:05:12,央视农业,1343321779.0,5.0,CCTV-17农业农村频道新闻部官方账号,,1.0,1,1343321779.0,央视农业,保密,2769289,1247,73498539,单个自制视频总播放数>=100万
热门视频,,一张 照片 距离 有多远,BV1sJmGYvEG2,835966,29,129,609,516,382,4879,0,综合,央视新闻,456664753.0,https://www.bilibili.com/video/BV1sJmGYvEG2/,292,2024-10-16 21:53,2024-10-14 10:00:00,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19557420,7446,351921617,单个自制视频总播放数>=100万
相关视频,BV1AM4m117Nm,查出 轻度 脂肪肝 半年 水 煮菜 蒸 杂粮 变成 中重度 脂肪肝,BV17f421B7Lf,178646,26,458,461,23,1208,3107,0,热点,红星视频,526890129.0,https://www.bilibili.com/video/BV17f421B7Lf/,737,2024-08-20 08:53,2024-08-20 08:30:56,红星视频,526890129.0,5.0,成都商报红星新闻官方账号,,1.0,1,526890129.0,红星视频,保密,206897,32685,66943511,单个自制视频总播放数>=100万
相关视频,BV1fv2JYCEwy,杠精小常 代孕 中介 找女 大学生 捐卵 抓 现行 逃跑 记者 一路 追逐 当街 堵住 报警,BV1hZ4y1c7Uh,681708,1745,1878,3410,12052,1274,47656,0,社会,河南民生频道,403207842.0,https://www.bilibili.com/video/BV1hZ4y1c7Uh/,113,2024-10-09 10:53,2021-04-01 10:30:11,河南民生频道,403207842.0,5.0,河南广播电视台民生频道《大参考》栏目官方账号,,1.0,1,403207842.0,河南民生频道,保密,196197,2182,6288055,单个自制视频总播放数>=100万
相关视频,BV1Ds2qY5EjH,朝鲜 指示 边境 部队 进入 射击 准备 态势,BV1epmVYHEHU,67328,22,292,164,24,463,5820,0,环球,央视网,222103174.0,https://www.bilibili.com/video/BV1epmVYHEHU/,228,2024-10-14 05:53,2024-10-14 02:23:11,央视网,222103174.0,5.0,央视网官方账号,,1.0,1,222103174.0,央视网,保密,4425429,23062,193287264,单个自制视频总播放数>=100万
相关视频,BV1AztQejEDJ,河南 农村 偷频 搜 评,BV13c411Z7s2,696980,3566,7141,6108,17582,4038,93319,0,综合,央视农业,1343321779.0,https://www.bilibili.com/video/BV13c411Z7s2/,1439,2024-09-18 14:53,2023-10-26 09:00:00,央视农业,1343321779.0,5.0,CCTV-17农业农村频道新闻部官方账号,,1.0,1,1343321779.0,央视农业,保密,2767418,1247,73437459,单个自制视频总播放数>=100万
相关视频,BV1a1yNYXEQf,整盆 臭 云南昆明 学校食堂 肉品 散发 异味 官方 立案 调查,BV1i3ywYJEFw,134996,0,103,183,70,284,3387,0,社会,青蜂侠-Bee,328271007.0,https://www.bilibili.com/video/BV1i3ywYJEFw/,307,2024-10-17 12:53,2024-10-17 00:42:42,青蜂侠-Bee,328271007.0,5.0,中国青年网短视频官方账号,,1.0,1,328271007.0,青蜂侠-Bee,保密,570278,20290,59352333,单个自制视频总播放数>=100万
相关视频,BV1HZtNe2EhM,猫咪 举 高高 失重 感令 出声 猫 人类 跳楼 机嘛,BV1PS4be7EBu,28436,4,35,231,18,149,2322,0,社会,东方今报,493260599.0,https://www.bilibili.com/video/BV1PS4be7EBu/,1329,2024-09-14 00:53,2024-09-13 06:14:37,东方今报,493260599.0,5.0,东方今报社官方账号,,1.0,1,493260599.0,东方今报,保密,192185,20876,79189796,单个自制视频总播放数>=100万
相关视频,BV1JS42197xd,借着 请战 事 科普 商量 下主播 三农,BV1FD421P7Fx,1352149,5245,2965,7072,27258,2108,216171,0,三农,央视农业,1343321779.0,https://www.bilibili.com/video/BV1FD421P7Fx/,270,2024-07-31 21:53,2024-05-14 03:00:00,央视农业,1343321779.0,5.0,CCTV-17农业农村频道新闻部官方账号,,1.0,1,1343321779.0,央视农业,保密,2764441,1244,73329829,单个自制视频总播放数>=100万
热门视频,,美国 虚伪 兴奋剂 口号 下藏 违规 黑幕,BV1SU411U7rv,149549,585,972,2540,7535,1396,24728,0,人文历史,央视新闻,456664753.0,https://www.bilibili.com/video/BV1SU411U7rv/,462,2024-08-08 21:53,2024-08-09 08:43:33,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19538939,7435,351374038,单个自制视频总播放数>=100万
相关视频,BV1cT421r7EN,主播 联播 突破 卡脖子 单打 冠军 不可或缺,BV1Z64y1W7P1,100516,25,134,204,274,163,17407,0,社会,央视新闻,456664753.0,https://www.bilibili.com/video/BV1Z64y1W7P1/,202,2024-07-29 01:53,2021-08-06 15:11:19,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19538939,7435,351374038,单个自制视频总播放数>=100万
相关视频,BV1cT421r7EN,年前 一天 中国 永远 铭记,BV1Bv4111732,139118,0,33,1373,2250,716,21144,0,热点,央视新闻,456664753.0,https://www.bilibili.com/video/BV1Bv4111732/,202,2024-07-29 01:53,2020-09-03 02:49:39,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19538939,7435,351374038,单个自制视频总播放数>=100万
相关视频,BV1ovmGYWE6Y,中国 第一位 缉毒 烈士 档案 解密 牺牲 紧扣 扳机,BV13k4y1T7aZ,383719,921,805,4926,9219,945,57029,0,热点,央视新闻,456664753.0,https://www.bilibili.com/video/BV13k4y1T7aZ/,224,2024-10-14 01:53,2023-06-26 01:50:00,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19557420,7446,351921617,单个自制视频总播放数>=100万
相关视频,BV16T421k7W6,光靠 干饭 拿下 巴黎 奥运 首金 黄雨婷 盛李豪 夺 混合 团体 气步枪 金牌,BV1Ez421B7Ew,328954,70,575,652,178,207,10337,0,竞技体育,央视网快看,451320374.0,https://www.bilibili.com/video/BV1Ez421B7Ew/,195,2024-07-28 18:53,2024-07-27 10:08:44,央视网快看,451320374.0,5.0,央视网新闻频道官方账号,,1.0,1,451320374.0,央视网快看,保密,1792020,7783,65688189,
相关视频,BV14JxgecEUo,农民 网红 农产品 带货 防塌主播 三农,BV1xZseebEY9,295348,435,1213,1208,2347,398,40008,0,综合,央视农业,1343321779.0,https://www.bilibili.com/video/BV1xZseebEY9/,1575,2024-09-24 06:53,2024-09-24 13:54:54,央视农业,1343321779.0,5.0,CCTV-17农业农村频道新闻部官方账号,,1.0,1,1343321779.0,央视农业,保密,2767418,1247,73437459,单个自制视频总播放数>=100万
相关视频,BV1d4421Z7fa,奥地利 选手 跳水 得分 教练 捂脸,BV1K3411A7vG,1492039,224,500,1837,159,1144,17939,0,竞技体育,央视网,222103174.0,https://www.bilibili.com/video/BV1K3411A7vG/,381,2024-08-05 12:53,2022-06-28 02:47:34,央视网,222103174.0,5.0,央视网官方账号,,1.0,1,222103174.0,央视网,保密,4421260,23041,180721583,单个自制视频总播放数>=100万
相关视频,BV1kPmVYeEG7,华裔 明星 指出 挪用 亚洲 文化 牟利 加拿大 创业者 翻白眼 不服气,BV13AmGYjEpR,118467,60,610,239,38,51,5507,0,社会,环球时报,10303206.0,https://www.bilibili.com/video/BV13AmGYjEpR/,243,2024-10-14 20:53,2024-10-14 06:07:24,环球时报,10303206.0,5.0,环球时报官方账号,,1.0,1,10303206.0,环球时报,保密,1860636,8476,33943955,所有自制视频总播放数>=100万
相关视频,BV1Tw4JetENt,这位 民警 激情 演讲 化解 群众 矛盾 出生 高低贵贱 权利 过好 生活 建立 痛苦 之上,BV1ZQ4peDEw6,70367,33,307,592,282,119,8171,0,社会,环球网,483787858.0,https://www.bilibili.com/video/BV1ZQ4peDEw6/,1271,2024-09-11 14:53,2024-09-12 11:15:09,环球网,483787858.0,5.0,环球网官方账号,,1.0,1,483787858.0,环球网,保密,1422102,30098,210818986,单个自制视频总播放数>=100万
相关视频,BV1GixLeREEf,手上 布满 膏药 张桂梅 校长 走入 人民大会堂 接过 七一 勋章,BV1xg411u7HC,1217232,5,100,6731,15477,2710,101476,0,热点,新华社,473837611.0,https://www.bilibili.com/video/BV1xg411u7HC/,1626,2024-09-26 09:53,2021-06-29 02:53:22,新华社,473837611.0,5.0,新华社官方账号,,1.0,1,473837611.0,新华社,保密,16701611,5412,211674683,
相关视频,BV1UT421k7fY,七夕 奇妙,BV13W42197rn,5497,49,43,61,138,34,355,0,音乐现场,河南卫视,2057655323.0,https://www.bilibili.com/video/BV13W42197rn/,489,2024-08-10 00:53,2024-08-10 12:30:01,河南卫视,2057655323.0,5.0,河南卫视官方账号,,1.0,1,2057655323.0,河南卫视,保密,685691,3895,12658038,单个自制视频总播放数>=10万
相关视频,BV1V1421t769,抽奖 三架 歼 抱 回家,BV1ME421w7cn,332608,1730,9505,3897,8288,10826,62013,0,日常,国防时报TV,189866857.0,https://www.bilibili.com/video/BV1ME421w7cn/,277,2024-08-01 04:53,2024-08-01 03:00:00,国防时报TV,189866857.0,5.0,国防时报官方账号,,1.0,1,189866857.0,国防时报TV,保密,1502991,4314,44359808,单个自制视频总播放数>=100万
相关视频,BV1NW421R7eM,美媒 爆料 特朗普 过去 几周 心情 不好 哈里斯 发牢骚 私下 爆粗 口 骂,BV11W42197ur,45688,0,20,87,7,45,1249,0,环球,青蜂侠-Bee,328271007.0,https://www.bilibili.com/video/BV11W42197ur/,508,2024-08-10 19:53,2024-08-11 03:47:24,青蜂侠-Bee,328271007.0,5.0,中国青年网短视频官方账号,,1.0,1,328271007.0,青蜂侠-Bee,保密,569715,20257,62545461,单个自制视频总播放数>=100万
相关视频,BV17T421z7JA,氪 黄金 最好 投资 资产 搞懂 逻辑 其实 简单,BV1TC411V7F7,428812,279,656,4232,1440,1289,12769,0,财经商业,36氪,90183256.0,https://www.bilibili.com/video/BV1TC411V7F7/,784,2024-08-22 07:53,2024-04-15 12:26:00,36氪,90183256.0,5.0,36氪官方账号,,1.0,1,90183256.0,36氪,保密,2406648,411,9233823,单个自制视频总播放数>=100万
相关视频,BV1Dz421i7gH,邯郸 初中生 遇害案 三名 未成年 嫌疑人 核准 追诉,BV1mF4m1K7w3,679054,1367,2307,5596,8724,2908,153507,0,热点,人民日报,1131457022.0,https://www.bilibili.com/video/BV1mF4m1K7w3/,842,2024-08-24 17:53,2024-04-08 02:16:21,人民日报,1131457022.0,5.0,人民日报官方账号,,1.0,1,1131457022.0,人民日报,保密,15228335,3044,157344819,单个自制视频总播放数>=100万
相关视频,BV1gt1yYaEyo,中国 大满贯 女单 决赛 孙颖莎 现场 催促 王曼昱 闪光灯 干扰 裁判 中文 关闭 闪光灯,BV11E1CYUEwi,122513,32,653,178,54,250,2697,0,社会,四川观察,487614876.0,https://www.bilibili.com/video/BV11E1CYUEwi/,67,2024-10-07 12:53,2024-10-07 03:17:44,四川观察,487614876.0,5.0,四川广播电视台官方账号,,1.0,1,487614876.0,四川观察,保密,939183,10883,153387295,单个自制视频总播放数>=100万
相关视频,BV1nw4m1k7sj,赖清德要 蔡 英文 搞进 监狱,BV1G1421t7ws,32696,5,161,120,9,85,2984,0,综合,央视网,222103174.0,https://www.bilibili.com/video/BV1G1421t7ws/,163,2024-07-27 10:53,2024-07-27 04:35:44,央视网,222103174.0,5.0,央视网官方账号,,1.0,1,222103174.0,央视网,保密,4421260,23041,180721583,单个自制视频总播放数>=100万
相关视频,BV1JvtsePEBb,落步 钢钉 进步 快 如风 中秋 奇妙 天下 功夫 出 少林,BV15g411c7Kp,154872,871,988,1999,3366,995,24980,0,热点,新华社,473837611.0,https://www.bilibili.com/video/BV15g411c7Kp/,1355,2024-09-15 02:53,2021-09-19 13:13:32,新华社,473837611.0,5.0,新华社官方账号,,1.0,1,473837611.0,新华社,保密,16701611,5412,211674683,
相关视频,BV1WD21YbEkD,因向 乌克兰 出售 情报 俄 坦克 工厂 一女 员工 被判 叛国罪 半 监禁,BV16h2bYMEnN,53445,46,287,133,6,37,3402,0,环球,环球网,483787858.0,https://www.bilibili.com/video/BV16h2bYMEnN/,184,2024-10-12 09:53,2024-10-12 06:55:49,环球网,483787858.0,5.0,环球网官方账号,,1.0,1,483787858.0,环球网,保密,1422251,30112,210942982,单个自制视频总播放数>=100万
相关视频,BV1gbx8edEUL,央视 新闻 国庆 短剧 走 升旗,BV1nFxxeFERi,503066,3599,1464,13465,24692,5775,69268,0,综合,央视新闻,456664753.0,https://www.bilibili.com/video/BV1nFxxeFERi/,1692,2024-09-29 03:53,2024-09-30 08:01:00,央视新闻,456664753.0,5.0,央视新闻官方账号,,1.0,1,456664753.0,央视新闻,保密,19554364,7443,351841688,单个自制视频总播放数>=100万
相关视频,BV11y411H7bp,日本 媒体 脱稿 口播 钓鱼岛 中国 领土 忘记 南京大屠杀 忘记 慰安妇,BV1Rb421775f,62711,22,374,176,107,44,6693,0,热点,环球网,483787858.0,https://www.bilibili.com/video/BV1Rb421775f/,811,2024-08-23 10:53,2024-08-23 06:23:19,环球网,483787858.0,5.0,环球网官方账号,,1.0,1,483787858.0,环球网,保密,1422102,30098,210818986,单个自制视频总播放数>=100万
相关视频,BV14M4m11744,演员 王鹤 棣 录制 综艺 时早 人群 拥挤 推搡 退出 节目 录制,BV1qr421K7Ep,295133,95,946,167,28,241,3440,0,日常,江西卫视,433289175.0,https://www.bilibili.com/video/BV1qr421K7Ep/,640,2024-08-16 07:53,2024-08-15 09:17:14,江西卫视,433289175.0,5.0,江西卫视官方账号,,1.0,1,433289175.0,江西卫视,保密,56391,3933,7578270,所有自制视频总播放数>=100万
相关视频,BV1iH4y1c7UT,台湾 家长 暑假 孩子 大陆 实地 感受 教材 亲身 体验 中国 孩子 懂,BV18f421q7Vp,61384,28,66,185,72,16,6852,0,热点,中新视频,104092224.0,https://www.bilibili.com/video/BV18f421q7Vp/,69,2024-07-23 12:53,2024-07-12 13:59:11,中新视频,104092224.0,5.0,中国新闻社官方账号,,1.0,1,104092224.0,中新视频,保密,287389,18663,40523300,单个自制视频总播放数>=100万
热门视频,,骨科医生 告诉 躺 床上 玩 手机 正确 打开 姿势,BV1Nx4y1s7Wk,269971,396,492,20970,2163,7093,20635,0,热点,新华网,488055582.0,https://www.bilibili.com/video/BV1Nx4y1s7Wk/,597,2024-08-14 12:53,2024-08-14 12:00:00,新华网,488055582.0,5.0,新华网官方账号,,1.0,1,488055582.0,新华网,保密,1265478,5256,36862777,
相关视频,BV1ar421M7KY,医院 突然 倒地 失去 意识 医护人员 跳上 担架 一边 做 心肺 复苏 一边 狂奔 接力 救援,BV13U411S78z,3166,0,2,2,0,2,66,0,社会,东方今报,493260599.0,https://www.bilibili.com/video/BV13U411S78z/,689,2024-08-18 08:53,2024-07-31 15:02:44,东方今报,493260599.0,5.0,东方今报社官方账号,,1.0,1,493260599.0,东方今报,保密,192185,20876,79189796,单个自制视频总播放数>=100万
相关视频,BV1cy411q7SA,樊振东 私生 饭 跟踪 发文 呼吁 抵制 饭圈化,BV1Uk4y1v74o,224301,51,647,812,427,389,21299,0,竞技体育,四川观察,487614876.0,https://www.bilibili.com/video/BV1Uk4y1v74o/,697,2024-08-18 16:53,2023-04-07 01:37:19,四川观察,487614876.0,5.0,四川广播电视台官方账号,,1.0,1,487614876.0,四川观察,保密,938678,10872,153107449,单个自制视频总播放数>=100万
相关视频,BV1pU411S7YN,央视 揭秘 疯狂 盲盒 玩家 割 韭菜,BV19J411k7B5,374600,972,2393,2524,1009,5139,8050,0,日常,央视网,222103174.0,https://www.bilibili.com/video/BV19J411k7B5/,220,2024-07-29 19:53,2019-12-12 13:15:38,央视网,222103174.0,5.0,央视网官方账号,,1.0,1,222103174.0,央视网,保密,4421260,23041,180721583,单个自制视频总播放数>=100万
相关视频,BV1iH4y1c7UT,英国 小哥 发现 中国 一支 人民解放军,BV1nx411W7tG,2350235,4774,2658,14630,5446,979,59442,0,社科·法律·心理,中国日报,21778636.0,https://www.bilibili.com/video/BV1nx411W7tG/,69,2024-07-23 12:53,2017-07-29 02:00:21,中国日报,21778636.0,5.0,中国日报官方账号,,1.0,1,21778636.0,中国日报,保密,2885406,9252,73844920,单个自制视频总播放数>=100万
